
Logs for container_1783666251674_0002_01_000001
ResourceManager

    RM Home 

NodeManager
Tools
	

WARNING: Using incubator modules: jdk.incubator.vector
2026-07-10T07:54:31,323 INFO  [main] util.SignalUtils: Registering signal handler for TERM
2026-07-10T07:55:22,888 INFO  [Driver] hive.HiveUtils: opt/hive/lib/lz4-java-1.7.1.jar, file:/opt/hive/lib/hppc-0.7.2.jar, file:/opt/hive/lib/kotlin-stdlib-1.8.21.jar, file:/opt/hive/lib/netty-codec-smtp-4.1.116.Final.jar, file:/opt/hive/lib/kafka-clients-2.5.0.jar, file:/opt/hive/lib/velocity-engine-core-2.3.jar, file:/opt/hive/lib/opentest4j-1.3.0.jar, file:/opt/hive/lib/javax.json-api-1.0.jar, file:/opt/hive/lib/jetty-annotations-9.4.57.v20241219.jar, file:/opt/hive/lib/kotlin-stdlib-jdk7-1.8.21.jar, file:/opt/hive/lib/opencsv-5.9.jar, file:/opt/hive/lib/cryptacular-1.2.4.jar, file:/opt/hive/lib/junit-platform-commons-1.11.2.jar, file:/opt/hive/lib/netty-resolver-dns-classes-macos-4.1.116.Final.jar, file:/opt/hive/lib/commons-io-2.16.1.jar, file:/opt/hive/lib/jetty-webapp-9.4.57.v20241219.jar, file:/opt/hive/lib/hive-shims-common-4.1.0.jar, file:/opt/hive/lib/datanucleus-core-6.0.10.jar, file:/opt/hive/lib/netty-transport-sctp-4.1.116.Final.jar, file:/opt/hive/lib/opensaml-core-3.4.6.jar, file:/opt/hive/lib/datanucleus-api-jdo-6.0.3.jar
2026-07-10T07:55:24,739 INFO  [Driver] conf.HiveConf: Found configuration file file:/opt/hive/conf/hive-site.xml
2026-07-10T07:55:24,741 INFO  [Driver] conf.HiveConf: Found configuration file null
2026-07-10T07:55:24,743 INFO  [Driver] conf.HiveConf: Found configuration file null
2026-07-10T07:55:24,747 INFO  [Driver] conf.HiveConf: Found configuration file null
2026-07-10T07:55:25,677 WARN  [Driver] client.HiveClientImpl: Detected HiveConf hive.execution.engine is 'tez' and will be reset to 'mr' to disable useless hive logic
Hive Session ID = 343cb1e0-6b56-470c-8b28-9fdfaff618a2
2026-07-10T07:55:25,867 INFO  [Driver] SessionState: Hive Session ID = 343cb1e0-6b56-470c-8b28-9fdfaff618a2
2026-07-10T07:55:25,975 INFO  [Driver] client.HiveClientImpl: Warehouse location for Hive client (version 4.1.0) is hdfs://node49.host:9000/user/hive/warehouse
2026-07-10T07:55:26,300 INFO  [Driver] metastore.HiveMetaStoreClient: HMS client filtering is enabled.
2026-07-10T07:55:26,300 INFO  [Driver] metastore.HiveMetaStoreClient: Resolved metastore uris: [thrift://node49.host:9083]
2026-07-10T07:55:26,301 INFO  [Driver] metastore.HiveMetaStoreClient: Trying to connect to metastore with URI (thrift://node49.host:9083) in binary transport mode
2026-07-10T07:55:26,495 INFO  [Driver] metastore.HiveMetaStoreClient: Opened a connection to metastore, URI (thrift://node49.host:9083) current connections: 1
2026-07-10T07:55:26,530 INFO  [Driver] metastore.RetryingMetaStoreClient: RetryingMetaStoreClient proxy=class org.apache.hadoop.hive.ql.metadata.SessionHiveMetaStoreClient ugi=hadoop/node49.host@MARIPOSA.COM (auth:KERBEROS) retries=1 delay=1 lifetime=0
2026-07-10T07:55:40,569 WARN  [Driver] datasources.SharedInMemoryCache: Evicting cached table partition metadata from memory due to size constraints (spark.sql.hive.filesourcePartitionFileCacheSize = 262144000 bytes). This may impact query planning performance.
2026-07-10T07:55:40,678 INFO  [Driver] datasources.InMemoryFileIndex: It took 10090 ms to list leaf files for 1 paths.
2026-07-10T07:55:41,535 INFO  [Driver] mariposa.Kafka2Hive: -- portrait_favorite_music: string (nullable = true)
 |-- portrait_favorite_movies: string (nullable = true)
 |-- portrait_favorite_books: string (nullable = true)
 |-- portrait_favorite_dishes: string (nullable = true)
 |-- portrait_favorite_cities: string (nullable = true)
 |-- portrait_favorite_hobby: string (nullable = true)
 |-- portrait_favorite_places: string (nullable = true)
 |-- portrait_best_thing: string (nullable = true)
 |-- portrait_worst_thing: string (nullable = true)
 |-- portrait_valued_qualities: string (nullable = true)
 |-- portrait_what_forgive: string (nullable = true)
 |-- portrait_religion: string (nullable = true)
 |-- portrait_strengths: string (nullable = true)
 |-- portrait_weaknesses: string (nullable = true)
 |-- portrait_job_interesting: string (nullable = true)
 |-- portrait_adventure: string (nullable = true)
 |-- portrait_tv: string (nullable = true)
 |-- portrait_profanity: string (nullable = true)
 |-- api_capture_date: timestamp (nullable = true)

2026-07-10T07:55:42,692 INFO  [Driver] state.StateStoreCoordinatorRef: Registered StateStoreCoordinator endpoint
2026-07-10T07:55:42,755 INFO  [Driver] ui.ServerInfo: Adding filter to /StreamingQuery: org.apache.spark.deploy.yarn.AmIpFilter
2026-07-10T07:55:42,760 INFO  [Driver] handler.ContextHandler: Started o.s.j.s.ServletContextHandler@7b266b6f{/StreamingQuery,null,AVAILABLE,@Spark}
2026-07-10T07:55:42,763 INFO  [Driver] ui.ServerInfo: Adding filter to /StreamingQuery/json: org.apache.spark.deploy.yarn.AmIpFilter
2026-07-10T07:55:42,766 INFO  [Driver] handler.ContextHandler: Started o.s.j.s.ServletContextHandler@1b21af24{/StreamingQuery/json,null,AVAILABLE,@Spark}
2026-07-10T07:55:42,770 INFO  [Driver] ui.ServerInfo: Adding filter to /StreamingQuery/statistics: org.apache.spark.deploy.yarn.AmIpFilter
2026-07-10T07:55:42,774 INFO  [Driver] handler.ContextHandler: Started o.s.j.s.ServletContextHandler@37ae155a{/StreamingQuery/statistics,null,AVAILABLE,@Spark}
2026-07-10T07:55:42,775 INFO  [Driver] ui.ServerInfo: Adding filter to /StreamingQuery/statistics/json: org.apache.spark.deploy.yarn.AmIpFilter
2026-07-10T07:55:42,778 INFO  [Driver] handler.ContextHandler: Started o.s.j.s.ServletContextHandler@1eadb59b{/StreamingQuery/statistics/json,null,AVAILABLE,@Spark}
2026-07-10T07:55:42,781 INFO  [Driver] ui.ServerInfo: Adding filter to /static/sql: org.apache.spark.deploy.yarn.AmIpFilter
2026-07-10T07:55:42,786 INFO  [Driver] handler.ContextHandler: Started o.s.j.s.ServletContextHandler@7df80dc8{/static/sql,null,AVAILABLE,@Spark}
2026-07-10T07:55:42,846 INFO  [Driver] runtime.ResolveWriteToStream: Checkpoint root /tmp/spark-checkpoints/mariposa-hive-planet-import resolved to hdfs://node49.host:9000/tmp/spark-checkpoints/mariposa-hive-planet-import.
2026-07-10T07:55:42,850 WARN  [Driver] runtime.ResolveWriteToStream: spark.sql.adaptive.enabled is not supported in streaming DataFrames/Datasets and will be disabled.
2026-07-10T07:55:43,334 INFO  [Driver] runtime.MicroBatchExecution: Starting [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]. Use hdfs://node49.host:9000/tmp/spark-checkpoints/mariposa-hive-planet-import to store the query checkpoint.
2026-07-10T07:55:43,426 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] runtime.MicroBatchExecution: Reading table [org.apache.spark.sql.kafka010.KafkaSourceProvider$KafkaTable@3a5dd56f] from DataSourceV2 named 'kafka' [org.apache.spark.sql.kafka010.KafkaSourceProvider@3ce570]
2026-07-10T07:55:43,569 WARN  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] util.SparkStringUtils: Truncated the string representation of a plan since it was too large. This behavior can be adjusted by setting 'spark.sql.debug.maxToStringFields'.
2026-07-10T07:55:43,576 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] runtime.MicroBatchExecution: ield(personal_housing,StringType,true), StructField(personal_has_car,StringType,true), StructField(personal_education,StringType,true), StructField(personal_university,StringType,true), StructField(personal_graduate_year,StringType,true), StructField(personal_income,StringType,true), StructField(personal_industry,StringType,true), StructField(personal_job,StringType,true), StructField(personal_smoking,StringType,true), StructField(personal_alcohol,StringType,true), StructField(personal_languages,ArrayType(StringType,true),true), StructField(personal_sports,ArrayType(StringType,true),true), StructField(quote,StringType,true), StructField(seeking,StringType,true), StructField(about,StringType,true), StructField(target_search,StringType,true), ... 24 more fields) AS data#107]
      +- ~Project [cast(value#100 as string) AS json_payload#106]
         +- ~StreamingDataSourceV2ScanRelation[key#99, value#100, topic#101, partition#102, offset#103L, timestamp#104, timestampType#105] KafkaTable

2026-07-10T07:55:43,630 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: BatchIds found from listing: 9296, 9297, 9298, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9309, 9310, 9311, 9312, 9313, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9326, 9327, 9328, 9329, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395, 9396
2026-07-10T07:55:43,657 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: Getting latest batch 9396
2026-07-10T07:55:43,774 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.CommitLog: BatchIds found from listing: 9296, 9297, 9298, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9309, 9310, 9311, 9312, 9313, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9326, 9327, 9328, 9329, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395
2026-07-10T07:55:43,779 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.CommitLog: Getting latest batch 9395
2026-07-10T07:55:44,215 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: BatchIds found from listing: 9296, 9297, 9298, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9309, 9310, 9311, 9312, 9313, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9326, 9327, 9328, 9329, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395, 9396
2026-07-10T07:55:44,217 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: Getting latest batch 9396
2026-07-10T07:55:44,247 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: BatchIds found from listing: 9296, 9297, 9298, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9309, 9310, 9311, 9312, 9313, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9326, 9327, 9328, 9329, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395, 9396
2026-07-10T07:55:44,249 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.OffsetSeqLog: Getting latest batch 9396
2026-07-10T07:55:44,345 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.CommitLog: BatchIds found from listing: 9296, 9297, 9298, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9309, 9310, 9311, 9312, 9313, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9326, 9327, 9328, 9329, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395
2026-07-10T07:55:44,347 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] checkpointing.CommitLog: Getting latest batch 9395
2026-07-10T07:55:44,365 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] runtime.MicroBatchExecution: Resuming at batch 9396 with committed offsets {KafkaV2[Subscribe[planet-import]]: {"planet-import":{"0":51069,"1":51108,"2":50257}}} and available offsets {KafkaV2[Subscribe[planet-import]]: {"planet-import":{"0":51072,"1":51112,"2":50259}}}
2026-07-10T07:55:44,367 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] runtime.MicroBatchExecution: Stream started from {KafkaV2[Subscribe[planet-import]]: {"planet-import":{"0":51069,"1":51108,"2":50257}}}
2026-07-10T07:55:48,254 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] codegen.CodeGenerator: Code generated in 1338.017284 ms
2026-07-10T07:55:48,286 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] kafka010.KafkaOffsetReaderAdmin: Partitions added: Map()
2026-07-10T07:55:50,124 INFO  [shuffle-exchange-0] codegen.CodeGenerator: Code generated in 140.62921 ms
2026-07-10T07:55:50,403 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Registering RDD 6 (start at Kafka2Hive.scala:80) as input to shuffle 0
2026-07-10T07:55:50,420 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Got map stage job 0 (start at Kafka2Hive.scala:80) with 3 output partitions
2026-07-10T07:55:50,426 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Final stage: ShuffleMapStage 0 (start at Kafka2Hive.scala:80)
2026-07-10T07:55:50,427 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Parents of final stage: List()
2026-07-10T07:55:50,439 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents: List()
2026-07-10T07:55:50,461 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents found for ShuffleMapStage 0: List()
2026-07-10T07:55:50,462 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting ShuffleMapStage 0 (MapPartitionsRDD[6] at start at Kafka2Hive.scala:80), which has no missing parents
2026-07-10T07:55:51,066 INFO  [dag-scheduler-event-loop] memory.MemoryStore: MemoryStore started with capacity 127.2 MiB
2026-07-10T07:55:51,114 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_0 stored as values in memory (estimated size 52.9 KiB, free 127.1 MiB)
2026-07-10T07:55:51,224 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_0_piece0 stored as bytes in memory (estimated size 17.8 KiB, free 127.1 MiB)
2026-07-10T07:55:51,236 INFO  [dag-scheduler-event-loop] spark.SparkContext: Created broadcast 0 from broadcast at DAGScheduler.scala:1686
2026-07-10T07:55:51,361 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting 3 missing tasks from ShuffleMapStage 0 (MapPartitionsRDD[6] at start at Kafka2Hive.scala:80) (first 15 tasks are for partitions Vector(0, 1, 2))
2026-07-10T07:55:51,369 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Adding task set 0.0 with 3 tasks resource profile 0
2026-07-10T07:55:51,607 INFO  [dispatcher-CoarseGrainedScheduler] scheduler.TaskSetManager: Starting task 0.0 in stage 0.0 (TID 0) (node131.host,executor 2, partition 0, PROCESS_LOCAL, 11017 bytes) 
2026-07-10T07:55:51,629 INFO  [dispatcher-CoarseGrainedScheduler] scheduler.TaskSetManager: Starting task 1.0 in stage 0.0 (TID 1) (node143.host,executor 1, partition 1, PROCESS_LOCAL, 11017 bytes) 
2026-07-10T07:55:59,521 INFO  [dispatcher-CoarseGrainedScheduler] scheduler.TaskSetManager: Starting task 2.0 in stage 0.0 (TID 2) (node131.host,executor 2, partition 2, PROCESS_LOCAL, 11017 bytes) 
2026-07-10T07:55:59,560 INFO  [task-result-getter-0] scheduler.TaskSetManager: Finished task 0.0 in stage 0.0 (TID 0) in 8070 ms on node131.host (executor 2) (1/3)
2026-07-10T07:56:00,268 INFO  [task-result-getter-1] scheduler.TaskSetManager: Finished task 2.0 in stage 0.0 (TID 2) in 761 ms on node131.host (executor 2) (2/3)
2026-07-10T07:56:06,844 INFO  [task-result-getter-2] scheduler.TaskSetManager: Finished task 1.0 in stage 0.0 (TID 1) in 15220 ms on node143.host (executor 1) (3/3)
2026-07-10T07:56:06,853 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: ShuffleMapStage 0 (start at Kafka2Hive.scala:80) finished in 16319 ms
2026-07-10T07:56:06,859 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: looking for newly runnable stages
2026-07-10T07:56:06,861 INFO  [task-result-getter-2] cluster.YarnClusterScheduler: Removed TaskSet 0.0 whose tasks have all completed, from pool 
2026-07-10T07:56:06,861 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: running: HashSet()
2026-07-10T07:56:06,862 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: waiting: HashSet()
2026-07-10T07:56:06,867 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: failed: HashSet()
2026-07-10T07:56:07,264 INFO  [ResultQueryStageExecution-0] codegen.CodeGenerator: Code generated in 99.552161 ms
2026-07-10T07:56:07,521 INFO  [ResultQueryStageExecution-0] spark.SparkContext: Starting job: start at Kafka2Hive.scala:80
2026-07-10T07:56:07,537 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Got job 1 (start at Kafka2Hive.scala:80) with 1 output partitions
2026-07-10T07:56:07,544 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Final stage: ResultStage 2 (start at Kafka2Hive.scala:80)
2026-07-10T07:56:07,545 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Parents of final stage: List(ShuffleMapStage 1)
2026-07-10T07:56:07,552 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents: List()
2026-07-10T07:56:07,559 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents found for ResultStage 2: List()
2026-07-10T07:56:07,559 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting ResultStage 2 (MapPartitionsRDD[9] at start at Kafka2Hive.scala:80), which has no missing parents
2026-07-10T07:56:07,602 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_1 stored as values in memory (estimated size 13.8 KiB, free 127.1 MiB)
2026-07-10T07:56:07,608 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_1_piece0 stored as bytes in memory (estimated size 6.6 KiB, free 127.1 MiB)
2026-07-10T07:56:07,611 INFO  [dag-scheduler-event-loop] spark.SparkContext: Created broadcast 1 from broadcast at DAGScheduler.scala:1686
2026-07-10T07:56:07,620 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting 1 missing tasks from ResultStage 2 (MapPartitionsRDD[9] at start at Kafka2Hive.scala:80) (first 15 tasks are for partitions Vector(0))
2026-07-10T07:56:07,621 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Adding task set 2.0 with 1 tasks resource profile 0
2026-07-10T07:56:07,636 INFO  [dispatcher-CoarseGrainedScheduler] scheduler.TaskSetManager: Starting task 0.0 in stage 2.0 (TID 3) (node131.host,executor 2, partition 0, NODE_LOCAL, 9647 bytes) 
2026-07-10T07:56:07,880 INFO  [dispatcher-event-loop-0] spark.MapOutputTrackerMasterEndpoint: Asked to send map output locations for shuffle 0 to 192.168.1.131:33682
2026-07-10T07:56:08,312 INFO  [task-result-getter-3] scheduler.TaskSetManager: Finished task 0.0 in stage 2.0 (TID 3) in 685 ms on node131.host (executor 2) (1/1)
2026-07-10T07:56:08,320 INFO  [task-result-getter-3] cluster.YarnClusterScheduler: Removed TaskSet 2.0 whose tasks have all completed, from pool 
2026-07-10T07:56:08,326 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: ResultStage 2 (start at Kafka2Hive.scala:80) finished in 733 ms
2026-07-10T07:56:08,346 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Job 1 is finished. Cancelling potential speculative or zombie tasks for this job
2026-07-10T07:56:08,348 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Canceling stage 2
2026-07-10T07:56:08,358 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Killing all running tasks in stage 2: Stage finished
2026-07-10T07:56:08,377 INFO  [ResultQueryStageExecution-0] scheduler.DAGScheduler: Job 1 finished: start at Kafka2Hive.scala:80, took 855.732831 ms
2026-07-10T07:56:08,433 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] mariposa.Kafka2Hive: --- Writing Batch 9396 (9 rows) to Hive (planet.t_import) ---
2026-07-10T07:56:09,776 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] codegen.CodeGenerator: Code generated in 478.989697 ms
2026-07-10T07:56:09,916 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] spark.SparkContext: Starting job: start at Kafka2Hive.scala:80
2026-07-10T07:56:09,924 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Got job 2 (start at Kafka2Hive.scala:80) with 1 output partitions
2026-07-10T07:56:09,924 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Final stage: ResultStage 3 (start at Kafka2Hive.scala:80)
2026-07-10T07:56:09,925 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Parents of final stage: List()
2026-07-10T07:56:09,925 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents: List()
2026-07-10T07:56:09,932 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Missing parents found for ResultStage 3: List()
2026-07-10T07:56:09,935 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting ResultStage 3 (MapPartitionsRDD[11] at start at Kafka2Hive.scala:80), which has no missing parents
2026-07-10T07:56:09,979 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_2 stored as values in memory (estimated size 70.0 KiB, free 127.1 MiB)
2026-07-10T07:56:10,050 INFO  [dag-scheduler-event-loop] memory.MemoryStore: Block broadcast_2_piece0 stored as bytes in memory (estimated size 21.7 KiB, free 127.1 MiB)
2026-07-10T07:56:10,057 INFO  [dag-scheduler-event-loop] spark.SparkContext: Created broadcast 2 from broadcast at DAGScheduler.scala:1686
2026-07-10T07:56:10,070 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Submitting 1 missing tasks from ResultStage 3 (MapPartitionsRDD[11] at start at Kafka2Hive.scala:80) (first 15 tasks are for partitions Vector(0))
2026-07-10T07:56:10,071 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Adding task set 3.0 with 1 tasks resource profile 0
2026-07-10T07:56:10,097 INFO  [dispatcher-CoarseGrainedScheduler] scheduler.TaskSetManager: Starting task 0.0 in stage 3.0 (TID 4) (node131.host,executor 2, partition 0, PROCESS_LOCAL, 11028 bytes) 
2026-07-10T07:56:10,838 INFO  [task-result-getter-0] scheduler.TaskSetManager: Finished task 0.0 in stage 3.0 (TID 4) in 756 ms on node131.host (executor 2) (1/1)
2026-07-10T07:56:10,843 INFO  [task-result-getter-0] cluster.YarnClusterScheduler: Removed TaskSet 3.0 whose tasks have all completed, from pool 
2026-07-10T07:56:10,849 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: ResultStage 3 (start at Kafka2Hive.scala:80) finished in 896 ms
2026-07-10T07:56:10,854 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Job 2 is finished. Cancelling potential speculative or zombie tasks for this job
2026-07-10T07:56:10,857 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Canceling stage 3
2026-07-10T07:56:10,857 INFO  [dag-scheduler-event-loop] cluster.YarnClusterScheduler: Killing all running tasks in stage 3: Stage finished
2026-07-10T07:56:10,867 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] scheduler.DAGScheduler: Job 2 finished: start at Kafka2Hive.scala:80, took 949.807346 ms
2026-07-10T07:56:10,918 INFO  [stream execution thread for [id = 902c30ec-3a1f-44e8-98b0-fa8623ee4f47, runId = 015e8960-3136-4856-ba07-4dbab963ea88]] spark.SparkContext: Starting job: start at Kafka2Hive.scala:80
2026-07-10T07:56:10,921 INFO  [dag-scheduler-event-loop] scheduler.DAGScheduler: Got job 3 (start at Kafka2Hive.scala:80) with 2 output partitions
